DATE,AUSTRIA_ER,BELGIUM_ER,BRAZIL_ER,CANADA_ER,CHILE_ER,CHINA_P_R_MAINLAND_ER,COLOMBIA_ER,CZECH_REPUBLIC_ER,DENMARK_ER,FINLAND_ER,FRANCE_ER,GERMANY_ER,GREECE_ER,HUNGARY_ER,ICELAND_ER,INDIA_ER,INDONESIA_ER,IRELAND_ER,ISRAEL_ER,ITALY_ER,JAPAN_ER,KOREA_REPUBLIC_OF_ER,LUXEMBOURG_ER,MEXICO_ER,MOLDOVA_ER,NETHERLANDS_ER,NORWAY_ER,POLAND_ER,PORTUGAL_ER,RUSSIAN_FEDERATION_ER,SOUTH_AFRICA_ER,SPAIN_ER,SWEDEN_ER,SWITZERLAND_ER,TURKEY_ER,UNITED_KINGDOM_ER,UNITED_STATES_ER,AUSTRIA_CPI,BELGIUM_CPI,BRAZIL_CPI,CANADA_CPI,CHILE_CPI,CHINA_P_R_MAINLAND_CPI,COLOMBIA_CPI,CZECH_REPUBLIC_CPI,DENMARK_CPI,FINLAND_CPI,FRANCE_CPI,GERMANY_CPI,GREECE_CPI,HUNGARY_CPI,ICELAND_CPI,INDIA_CPI,INDONESIA_CPI,IRELAND_CPI,ISRAEL_CPI,ITALY_CPI,JAPAN_CPI,KOREA_REPUBLIC_OF_CPI,LUXEMBOURG_CPI,MEXICO_CPI,MOLDOVA_CPI,NETHERLANDS_CPI,NORWAY_CPI,POLAND_CPI,PORTUGAL_CPI,RUSSIAN_FEDERATION_CPI,SOUTH_AFRICA_CPI,SPAIN_CPI,SWEDEN_CPI,SWITZERLAND_CPI,TURKEY_CPI,UNITED_KINGDOM_CPI,UNITED_STATES_CPI
1996M04,10.59,30.93,0.99,1.36,408.42,8.33,"1,050.93",27.50,5.81,4.73,5.11,1.51,241.80,148.75,66.64,34.24,"2,339.25",0.64,3.16,"1,565.64",107.46,780.43,30.93,7.47,4.55,1.68,6.50,2.62,154.54,4.90,4.22,125.71,6.72,1.22,0.07,0.66,1.00,70.56403,70.88,1294.46,88.7,47.1628,70.21595,24.21,56,69.3124,73.98898,76.84,76.02036,64.46174,42.03585,62.26296,26.86497035,18.95374,67.10917,60.6,69.00223,97.9,57.163,68.62403,25.09345,10.79190258,69.13,67.9,55.98898,66.632,9.19615,32.15471,64.81521,257.81,91.4733,3.779965,68.3,71.67899915
1996M05,10.79,31.51,1.00,1.37,406.23,8.33,"1,066.26",27.71,5.92,4.76,5.19,1.53,243.20,151.93,67.16,34.99,"2,349.00",0.64,3.30,"1,557.92",106.45,780.16,31.51,7.43,4.59,1.71,6.58,2.67,157.59,4.98,4.38,127.99,6.80,1.25,0.08,0.66,1.00,70.46462,70.76,1310.25,89,47.5446,70.28121,24.58,56.2,69.55585,74.14337,77,76.11364,65.00552,42.90129,62.64222,27.19663628,19.08166,67.10917,61.7,69.26839,98.1,57.492,68.6859,25.55084,10.8782378,68.96,68,56.76661,66.883,9.343288,32.3657,65.03876,257.53,91.1392,3.950657,68.6,71.81657881
1996M06,10.75,31.41,1.00,1.37,409.85,8.32,"1,071.99",27.80,5.89,4.67,5.18,1.53,241.53,152.79,67.03,34.99,"2,344.00",0.63,3.26,"1,542.24",108.86,797.96,31.41,7.54,4.64,1.71,6.53,2.71,157.16,5.05,4.35,128.82,6.68,1.26,0.08,0.65,1.00,70.84239,70.77,1325.84,89,47.74448,69.50586,24.86,56.7,69.48629,74.08456,76.91,76.20691,65.17454,43.27219,62.57901,27.61121964,18.9387,67.10917,62.1,69.40147,97.8,57.492,68.69277,25.9669,10.88911604,68.67,68.1,57.37143,66.852,9.452605,32.66108,64.98424,256.61,91.317,4.050846,68.7,71.86243869
1996M07,10.59,31.00,1.01,1.37,410.72,8.32,"1,064.10",27.10,5.80,4.59,5.09,1.50,237.75,153.15,66.56,35.52,"2,348.50",0.62,3.18,"1,526.72",109.32,812.76,31.00,7.62,4.65,1.69,6.38,2.71,154.77,5.15,4.39,127.02,6.64,1.23,0.08,0.64,1.00,71.49853,71.23,1340.56,89,47.88346,68.73613,25.24,57.3,69.38195,74.16543,76.77,76.30019,64.03773,43.41831,62.64222,28.10871661,19.06661,67.40524,62.3,69.33493,97.7,57.766,68.74776,26.33603,10.90000515,68.84,68.3,57.28503,66.951,9.520663,32.91426,65.07093,256.02,91.1894,4.137429,68.3,72.00001834
1996M08,10.43,30.53,1.01,1.37,411.10,8.31,"1,045.19",26.52,5.73,4.48,5.06,1.48,236.83,153.93,66.11,35.69,"2,358.50",0.62,3.15,"1,516.57",107.75,816.81,30.53,7.51,4.61,1.66,6.41,2.73,152.23,5.28,4.52,125.73,6.62,1.20,0.09,0.65,1.00,71.8763,71.41,1346.46,89,48.08802,69.75655,25.52,57.4,69.52106,73.95958,76.62,76.30019,63.98997,43.55318,63.0847,28.44038636,19.05908,67.40524,62.5,69.40147,97.6,58.039,68.80963,26.68607,10.86730514,68.75,68.3,57.54424,67.147,9.50067,33.08306,65.25523,254.85,91.4252,4.351412,68.7,72.137598
1996M09,10.60,31.00,1.02,1.37,411.84,8.30,"1,040.86",26.54,5.80,4.54,5.13,1.51,239.38,156.67,66.61,35.73,"2,344.00",0.62,3.17,"1,520.22",109.75,821.76,31.00,7.54,4.63,1.69,6.46,2.78,153.81,5.37,4.50,126.96,6.64,1.23,0.09,0.64,1.00,71.31958,71.26,1348.48,89.1,48.32304,71.15501,25.83,57.5,69.86884,74.05515,76.85,76.30019,65.48831,44.17136,63.21112,28.52330379,19.09671,67.40524,62.8,69.46801,98,58.15,68.83025,27.11275,11.03031472,69.37,68.6,58.66747,67.14,9.532022,33.42064,65.41444,256.31,91.4784,4.600029,69,72.36689742
1996M10,10.76,31.48,1.03,1.35,415.55,8.30,"1,015.78",27.10,5.86,4.57,5.17,1.53,239.92,159.03,66.87,35.64,"2,344.04",0.62,3.23,"1,524.98",112.36,827.61,31.48,7.69,4.63,1.71,6.48,2.82,154.45,5.43,4.58,128.63,6.60,1.26,0.09,0.63,1.00,71.16051,71.47,1352.53,89.3,48.66892,70.93346,26.12,57.8,69.97318,74.15808,77.05,76.30019,66.00491,44.75581,63.21112,28.68913484,19.17195,67.8,63.3,69.53455,98.2,58.15,68.96086,27.45117,11.20679975,69.53,68.9,59.5315,67.103,9.646407,33.71602,65.50387,256.41,91.6242,4.898122,69.1,72.59619684
1996M11,10.64,31.14,1.03,1.34,420.03,8.30,998.39,26.84,5.80,4.55,5.12,1.51,238.33,159.41,66.06,35.74,"2,348.00",0.60,3.24,"1,513.10",112.26,828.13,31.14,7.92,4.65,1.70,6.35,2.82,152.79,5.48,4.65,127.23,6.62,1.27,0.10,0.60,1.00,71.22016,71.58,1356.86,89.7,48.86099,70.7965,26.33,58.1,70.11229,73.93752,76.98,76.20691,65.96302,45.12672,63.27434,28.93788333,19.25472,67.8,63.7,69.80071,97.9,58.15,69.16708,27.86708,11.36369495,69.45,68.8,60.30912,67.227,9.827759,33.84262,65.50768,255.9,91.4557,5.151686,69.2,72.73377649
1996M12,10.92,31.99,1.04,1.36,422.41,8.30,"1,000.87",27.34,5.94,4.64,5.24,1.55,245.33,163.74,66.85,35.84,"2,377.75",0.60,3.28,"1,528.37",113.76,839.02,31.99,7.88,4.67,1.74,6.47,2.86,156.61,5.54,4.68,130.73,6.81,1.33,0.10,0.60,1.00,71.22016,71.71,1363.24,89.7,49.03823,71.1487,26.52,58.5,70.04273,73.98898,77.14,76.48674,66.78163,45.54258,62.95828,29.02080077,19.31491,67.8,64.2,69.86725,98,58.368,69.16021,28.75934,11.45460451,69.37,68.8,61.08675,67.259,9.967314,34.1802,65.7018,255.51,91.5281,5.327326,69.4,72.73377649
1997M01,11.30,33.07,1.04,1.35,423.79,8.30,"1,027.87",27.52,6.12,4.78,5.42,1.60,251.55,166.10,68.14,35.87,"2,393.00",0.61,3.28,"1,568.08",118.02,849.88,33.07,7.83,4.67,1.80,6.45,2.93,160.35,5.60,4.64,134.77,7.07,1.39,0.11,0.60,1.00,71.41899,72.21,1379.33,89.9,49.28573,71.72676,26.96,59.2,70.21662,74.0331,77.31,77.13968,66.41936,47.20603,63.21112,29.02080077,19.64598,67.5,64.4,70.06687,97.9,58.808,69.24957,29.49889,11.67224199,69.45,69.3,62.8148,67.667,10.20055,34.60218,65.89264,255.46,91.8338,5.640262,69.2,72.96307591
1997M02,11.78,34.53,1.05,1.36,416.19,8.29,"1,074.24",28.17,6.38,4.98,5.65,1.67,262.45,173.32,70.23,35.89,"2,403.00",0.63,3.34,"1,655.21",123.01,866.85,34.53,7.79,4.68,1.88,6.62,3.03,168.26,5.65,4.46,141.87,7.40,1.45,0.12,0.62,1.00,71.69735,72.12,1386.23,90.1,49.6972,72.37226,27.8,59.4,70.2514,74.06985,77.47,77.23296,66.18494,48.24007,63.21112,29.02080077,19.78894,67.9,65.1,70.13342,97.7,59.136,69.4558,29.9946,11.83565338,69.59,69.6,63.50602,67.782,10.35764,34.81317,65.84792,255.36,91.9948,5.959382,69.3,73.19237534
1997M03,11.94,35.01,1.06,1.37,414.05,8.30,"1,062.05",29.20,6.48,5.07,5.72,1.70,266.86,176.83,70.94,35.87,"2,413.80",0.64,3.37,"1,693.54",122.64,896.20,35.01,7.96,4.64,1.91,6.82,3.08,170.54,5.70,4.44,144.00,7.65,1.46,0.12,0.62,1.00,71.77689,71.79,1393.3,90.2,49.85336,71.80234,28.23,59.5,70.28618,74.261,77.53,77.23296,67.6414,49.13923,63.21112,29.1037182,19.79647,68,65.7,70.33303,97.8,59.355,69.32519,30.36789,11.95400991,70.12,69.7,64.02444,67.871,10.50575,35.02415,65.88064,256.4,91.8625,6.280975,69.4,73.37581487
1997M04,12.04,35.29,1.06,1.39,417.58,8.30,"1,060.65",29.86,6.51,5.13,5.76,1.71,270.15,179.77,70.98,35.82,"2,426.80",0.64,3.39,"1,692.83",125.51,893.56,35.29,7.90,4.60,1.92,6.97,3.12,171.62,5.75,4.44,144.43,7.67,1.46,0.13,0.61,1.00,71.77689,71.77,1405.56,90.2,50.0181,72.46286,28.69,59.9,70.49485,74.65065,77.56,77.13968,68.23956,49.82484,63.6536,29.35246669,19.87923,68,66.2,70.39957,99.8,59.629,69.33894,30.69597,12.04964199,70.2,69.7,64.62926,67.98,10.60661,35.31954,65.90463,257.68,91.9509,6.696574,69.7,73.46753464
1997M05,11.98,35.13,1.07,1.38,418.61,8.29,"1,074.75",31.02,6.49,5.13,5.74,1.70,271.48,181.40,70.20,35.81,"2,438.30",0.66,3.40,"1,682.40",118.99,892.05,35.13,7.91,4.58,1.92,7.06,3.17,171.58,5.77,4.47,143.78,7.67,1.43,0.14,0.61,1.00,71.83653,71.88,1411.32,90.3,50.13366,72.24908,29.15,60,70.98174,74.8271,77.67,77.32623,68.52541,50.47673,63.59039,29.18663181,19.93943,68.2,66.5,70.5992,100,59.684,69.42142,30.97612,12.12193985,70.36,69.8,64.97487,68.393,10.70631,35.44613,66.0006,257.7,91.6648,7.010746,70,73.42167476
1997M06,12.16,35.64,1.07,1.38,417.30,8.29,"1,081.80",32.38,6.57,5.17,5.83,1.73,273.68,185.04,70.42,35.81,"2,446.59",0.66,3.45,"1,694.93",114.20,889.49,35.64,7.95,4.62,1.94,7.20,3.24,174.49,5.78,4.50,145.94,7.74,1.44,0.14,0.61,1.00,71.83653,72,1418.94,90.5,50.25312,71.45202,29.51,60.6,71.15562,74.92267,77.65,77.41951,68.78261,51.36466,63.71682,29.43538412,19.93191,68.4,67.3,70.5992,100,59.793,69.47642,31.25096,12.36437864,70.02,70,65.9253,68.213,10.82408,35.53053,65.99841,258.04,91.7569,7.212361,70.1,73.51339453
1997M07,12.61,36.97,1.08,1.38,416.61,8.29,"1,102.40",33.58,6.82,5.31,6.04,1.79,280.98,191.91,71.10,35.74,"2,518.30",0.67,3.54,"1,744.16",115.16,890.50,36.97,7.89,4.57,2.02,7.43,3.40,180.91,5.79,4.56,150.95,7.80,1.48,0.15,0.60,1.00,71.83653,72.58,1422.06,90.5,50.55606,70.592,29.76,62.7,70.98174,75.0256,77.55,78.07244,67.50325,51.29722,63.84324,29.68413261,20.08992,68.3,68,70.5992,99.6,59.903,69.6414,31.52321,12.24073486,70.25,69.9,65.75249,68.232,10.92474,35.91031,66.11946,257.55,91.6571,7.663829,70,73.60511429
1997M08,12.97,38.04,1.09,1.39,414.85,8.29,"1,131.70",34.24,7.02,5.51,6.20,1.84,288.89,197.91,72.61,35.93,"2,800.37",0.69,3.53,"1,798.78",117.90,895.90,38.04,7.78,4.57,2.07,7.63,3.48,186.67,5.81,4.68,155.53,8.00,1.51,0.16,0.62,1.00,71.83653,72.72,1421.78,90.6,50.7614,71.08192,30.1,63.1,71.25996,75.15057,77.75,78.16572,67.55983,51.38713,64.03287,29.76705005,20.27802,68.2,68.3,70.66573,99.7,60.341,69.75826,31.8035,12.14280898,70.44,69.8,65.8389,68.559,10.90945,35.95251,66.41118,257.7,91.859,8.138799,70.3,73.74269395
1997M09,12.59,36.94,1.09,1.39,414.90,8.29,"1,221.74",33.63,6.81,5.36,6.01,1.79,282.18,195.96,71.51,36.42,"3,055.30",0.68,3.51,"1,746.13",120.75,909.53,36.94,7.78,4.59,2.02,7.32,3.46,181.84,5.85,4.69,150.88,7.70,1.47,0.17,0.63,1.00,71.83653,72.41,1422.63,90.6,51.23299,72.43581,30.47,63.5,71.46863,75.2241,77.89,77.97916,68.70985,52.10646,64.2225,29.9328811,20.49623,68.5,68.3,70.73228,100.4,60.617,69.96448,32.19961,12.28852268,71.07,70.2,66.78933,68.516,10.87672,36.1213,66.73997,260.1,91.8573,8.733747,70.5,73.92613348
1997M10,12.37,36.25,1.10,1.39,414.41,8.28,"1,262.99",32.92,6.69,5.27,5.89,1.76,276.87,195.57,71.31,36.23,"3,616.30",0.68,3.52,"1,721.16",121.06,921.85,36.25,7.81,4.63,1.98,7.08,3.42,178.98,5.88,4.71,148.25,7.57,1.45,0.18,0.61,1.00,72.05524,72.4,1425.9,90.6,51.86073,71.99747,30.77,63.9,71.50341,75.40054,77.85,77.88589,69.10226,52.69092,64.41214,30.26455084,20.78215,68.7,69.1,70.93189,100.7,60.617,70.1432,32.45694,12.39911939,71.14,70.3,67.48055,68.479,10.89521,36.29009,66.71543,260.28,91.8641,9.461044,70.6,74.10957302
1997M11,12.20,35.75,1.11,1.41,424.96,8.28,"1,294.23",33.14,6.59,5.22,5.81,1.73,271.99,196.19,71.89,37.15,"3,492.00",0.67,3.53,"1,697.38",125.27,"1,025.58",35.75,8.28,4.67,1.95,7.05,3.50,176.90,5.90,4.84,146.30,7.55,1.41,0.19,0.59,1.00,72.05524,72.59,1428.32,90.5,51.931,71.57526,31.02,64.1,71.60774,75.36378,77.98,77.88589,69.35505,53.33157,64.34892,30.34746828,20.94769,68.9,68.9,71.19806,100,60.67,70.21194,32.82004,12.5355097,71.17,70.4,68.25818,68.751,10.96167,36.16349,66.84792,259.85,91.837,10.08815,70.6,74.06371314
1997M12,12.50,36.67,1.11,1.43,438.29,8.28,"1,297.13",34.73,6.77,5.37,5.95,1.78,279.62,201.47,71.53,39.22,"4,908.80",0.69,3.53,"1,742.57",129.38,"1,484.08",36.67,8.14,4.67,2.00,7.25,3.53,181.61,5.94,4.87,150.26,7.79,1.44,0.20,0.60,1.00,72.19442,72.53,1434.46,90.4,52.00283,71.43329,31.21,64.4,71.50341,75.38583,78.02,78.07244,69.93043,53.91603,64.28571,30.84496525,21.30886,69.1,68.7,71.19806,99.8,62.205,70.17757,33.27987,12.72354235,70.95,70.4,68.94939,68.913,11.0669,36.29009,67.02568,259.72,91.8817,10.60641,70.7,73.97199337
1998M01,12.78,37.46,1.12,1.44,453.39,8.28,"1,322.80",35.36,6.92,5.49,6.08,1.82,286.99,206.26,72.70,39.36,"9,662.50",0.72,3.58,"1,787.71",129.45,"1,701.53",37.46,8.18,4.68,2.05,7.49,3.54,185.81,6.00,4.94,153.94,8.01,1.48,0.21,0.61,1.00,72.27396,72.5,1444.64,90.9,52.36512,71.94194,31.77,66.9,71.43385,75.46671,77.78,78.07244,69.33961,55.54576,64.60177,31.83996302,22.83629,68.7,68.9,71.39767,99.7,63.685,70.23257,34.00393,12.8889484,70.71,70.7,71.10947,69.006,11.23401,36.58547,67.18381,257.24,91.848,11.37205,70.4,74.10957302
1998M02,12.76,37.43,1.13,1.43,448.53,8.28,"1,346.12",34.54,6.91,5.50,6.08,1.81,286.81,207.78,72.11,38.91,"8,950.00",0.73,3.59,"1,790.79",126.00,"1,626.75",37.43,8.49,4.71,2.05,7.55,3.54,185.80,6.05,4.93,153.80,8.08,1.46,0.22,0.61,1.00,72.41313,72.65,1451.29,91,52.29719,72.29989,32.81,67.3,71.74685,75.452,78.07,78.259,69.00967,56.4674,64.47535,31.67413197,25.72563,69,68.8,71.5973,99.6,64.782,70.20507,34.59924,12.94050419,71.11,71,72.31911,68.975,11.33399,36.66987,67.02677,256.9,91.9607,11.87424,70.6,74.24715267
1998M03,12.85,37.67,1.13,1.42,452.53,8.28,"1,357.10",34.00,6.96,5.54,6.12,1.83,306.36,210.55,72.34,39.50,"9,687.57",0.73,3.59,"1,798.29",128.69,"1,488.87",37.67,8.57,4.71,2.06,7.58,3.46,186.93,6.09,4.97,154.84,7.97,1.49,0.24,0.60,1.00,72.47278,72.53,1456.22,91.1,52.50409,72.30495,33.67,67.5,71.88596,75.61375,78.2,78.16572,70.73581,57.19797,64.7282,31.5082971,27.08753,69.4,68.7,71.79692,100,64.672,70.23944,35.00453,12.92756369,71.7,71.4,72.75112,69.161,11.40653,36.92305,67.05785,257.29,91.8928,12.38507,70.8,74.38473233
1998M04,12.77,37.44,1.14,1.43,453.74,8.28,"1,360.59",33.78,6.92,5.51,6.08,1.81,316.85,211.56,71.78,39.65,"7,950.00",0.72,3.71,"1,792.53",131.67,"1,388.32",37.44,8.50,4.72,2.04,7.53,3.42,185.91,6.12,5.05,154.04,7.81,1.51,0.25,0.60,1.00,72.63184,72.85,1459.71,91,52.711,72.24547,34.65,67.7,72.05985,75.95928,78.36,78.259,71.88437,57.79367,64.7914,31.75704558,28.35913,69.7,69.6,71.86346,100.2,64.891,70.08821,35.33204,13.01805663,71.88,71.4,73.26954,69.655,11.44988,37.09185,67.22415,258.04,91.9302,12.96271,71.2,74.52231198
1998M05,12.49,36.62,1.15,1.44,453.42,8.28,"1,386.65",32.52,6.76,5.39,5.95,1.77,306.93,210.69,71.14,40.37,"9,897.30",0.70,3.67,"1,749.95",135.00,"1,400.13",36.62,8.56,4.73,2.00,7.44,3.42,181.73,6.15,5.10,150.68,7.70,1.48,0.25,0.61,1.00,72.55231,73.21,1467.01,91.3,52.80704,71.5266,35.19,67.7,72.40763,75.92252,78.38,78.35227,72.15112,58.4568,65.04425,32.25454638,29.84142,70,69.9,71.99654,100.5,64.562,70.32193,35.61348,13.04409275,71.81,71.3,73.52874,70.089,11.50713,37.26064,67.31194,258.48,91.7403,13.41665,71.5,74.65989163
1998M06,12.61,36.96,1.15,1.47,456.19,8.28,"1,385.63",33.27,6.83,5.44,6.01,1.79,304.13,215.89,71.15,42.25,"13,535.00",0.71,3.66,"1,764.89",140.57,"1,395.26",36.96,8.90,4.74,2.02,7.57,3.48,183.41,6.18,5.38,152.10,7.91,1.49,0.26,0.61,1.00,72.47278,73.14,1467.3,91.4,52.9874,70.52314,35.62,68,72.37286,76.07691,78.44,78.44555,72.35614,58.62539,65.17067,33.0837131,31.2259,70.3,70.2,72.06308,100.1,64.288,70.28756,36.03442,12.90060773,71.51,71.5,73.78795,70.179,11.51633,37.38723,67.35556,257.94,91.8495,13.74319,71.4,74.7516114
1998M07,12.65,37.08,1.16,1.49,464.64,8.28,"1,371.76",31.94,6.85,5.46,6.02,1.80,299.43,217.72,71.35,42.51,"13,962.50",0.71,3.66,"1,772.78",140.73,"1,293.73",37.08,8.90,4.75,2.03,7.62,3.46,183.94,6.22,6.22,152.60,7.99,1.51,0.27,0.61,1.00,72.47278,73.32,1465.54,91.4,53.21382,69.60371,35.79,69.3,72.26852,75.88577,78.18,78.72538,70.94818,58.513,64.98103,34.07871087,33.89703,70.2,70.1,72.06308,99.5,64.288,70.43192,36.38188,12.71999922,71.65,71.5,73.52874,70.325,11.53591,38.27338,67.60419,257.37,91.726,14.20455,71.2,74.84333117
1998M08,12.58,36.86,1.17,1.54,471.26,8.28,"1,390.29",32.16,6.81,5.44,5.99,1.79,300.99,221.43,71.50,42.76,"11,950.00",0.71,3.71,"1,763.67",144.65,"1,312.12",36.86,9.26,4.78,2.02,7.71,3.59,183.07,6.75,6.29,151.78,8.14,1.50,0.27,0.61,1.00,72.47278,73.04,1458.07,91.4,53.39418,70.08678,35.8,69.1,72.37286,75.99604,78.23,78.53883,70.95773,58.29945,64.66498,34.24454574,36.03394,70.3,70.4,72.12962,99.4,64.507,70.48692,36.73163,12.64367922,71.66,71.3,73.09673,70.337,11.95928,38.69536,67.78522,256.05,91.9873,14.76611,71.4,74.93505094
1998M09,11.98,35.14,1.18,1.52,470.50,8.28,"1,519.53",30.73,6.49,5.18,5.71,1.70,293.05,220.44,69.84,42.52,"10,843.80",0.68,3.85,"1,676.54",134.59,"1,372.58",35.14,10.22,4.86,1.92,7.58,3.61,174.65,14.53,6.11,144.54,7.91,1.40,0.28,0.60,1.00,72.47278,73.01,1454.86,91.2,53.67292,71.34927,35.9,69.2,72.65108,76.22395,78.2,78.35227,72.29955,58.62539,64.7282,34.82496015,37.38831,70.6,71.4,72.12962,100.2,64.782,70.42504,37.32738,12.66896658,72.25,71.9,73.70155,70.253,16.55523,39.37053,67.83539,257.08,91.9139,15.7581,71.7,75.02677071
1998M10,11.52,33.79,1.19,1.55,463.60,8.28,"1,587.53",29.24,6.23,4.98,5.50,1.64,281.74,215.70,68.27,42.35,"8,287.50",0.66,4.19,"1,621.37",121.30,"1,336.24",33.79,10.15,5.51,1.85,7.43,3.50,167.98,15.92,5.79,139.23,7.85,1.34,0.28,0.59,1.00,72.55231,73.02,1455.15,91.6,54.10078,71.2055,36.03,69.1,72.68586,76.23865,78.16,78.259,72.33923,59.15365,65.04425,35.90287536,37.29049,70.6,73.6,72.2627,100.9,65,70.48004,37.86227,12.84633211,72.41,71.9,74.13356,70.504,17.30684,39.53932,67.84138,257.63,91.8956,16.71175,71.7,75.21021024
1998M11,11.83,34.70,1.19,1.54,463.26,8.28,"1,563.33",29.76,6.39,5.11,5.64,1.68,282.69,217.67,69.83,42.38,"7,685.30",0.68,4.23,"1,663.04",120.58,"1,290.21",34.70,9.99,7.71,1.90,7.45,3.22,171.01,16.47,5.65,143.15,7.99,1.38,0.29,0.60,1.00,72.63184,73.01,1453.4,91.6,54.1531,70.71636,36.09,68.9,72.82497,76.0475,78.11,78.259,72.28192,59.311,65.17067,36.31745872,37.32059,70.4,74.5,72.32924,100.8,64.782,70.52129,38.53279,13.95111668,72.41,72,74.47917,70.851,18.28813,39.53932,67.78031,256.98,91.7465,17.42915,71.8,75.21021024
1998M12,11.74,34.43,1.21,1.54,472.39,8.28,"1,521.12",30.06,6.35,5.07,5.60,1.67,280.36,217.13,69.49,42.55,"7,752.00",0.67,4.18,"1,652.92",117.62,"1,211.50",34.43,9.91,8.54,1.88,7.59,3.49,171.01,19.99,5.89,142.04,8.05,1.36,0.31,0.60,1.00,72.69149,72.95,1458.2,91.3,54.42871,70.71896,36.42,68.8,72.72063,76.00339,78.19,78.35227,72.63612,59.46836,65.04425,35.57120944,37.84729,70.3,74.6,72.39578,100.4,64.672,70.45942,39.47297,15.03930378,72.21,72.1,74.73838,71.101,20.41139,39.53932,67.96788,256.57,91.7269,18.00183,72,75.16435036
1999M01,###,###,1.50,1.52,475.68,8.28,"1,569.69",30.66,6.41,###,###,###,278.78,215.96,69.25,42.51,"8,714.30",###,4.08,###,113.18,"1,174.00",###,10.11,8.53,###,7.45,3.54,###,22.29,5.98,###,7.82,1.38,0.32,0.61,1.00,72.63184,73.2,1468.41,91.5,54.24757,71.07864,37.23,69.3,72.65108,75.84165,77.97,78.259,71.90274,60.96321,65.42352,34.82496015,38.96842,69.7,74.2,72.46232,99.9,64.617,69.28394,40.46977,15.85142618,72.25,72.4,75.86162,70.867,22.12186,39.8347,68.21761,256.67,91.915,18.86643,71.8,75.3477899
1999M02,###,###,1.91,1.50,493.45,8.28,"1,569.88",33.60,6.63,###,###,###,286.86,223.25,70.80,42.46,"8,726.00",###,4.07,###,116.66,"1,189.05",###,10.02,8.74,###,7.72,3.79,###,22.90,6.07,###,7.95,1.43,0.34,0.61,1.00,72.77103,73.36,1483.83,91.6,54.28661,71.35999,37.86,69.3,73.20753,76.02544,78.21,78.35227,71.55564,61.77246,65.36031,34.41037679,39.46502,70.1,73.7,72.59541,99.5,64.891,70.56253,41.01364,16.08919757,72.61,72.5,76.29363,70.89,23.03549,39.8347,68.25796,256.65,92.2256,19.46509,71.9,75.43950967
1999M03,###,###,1.90,1.52,492.48,8.28,"1,549.89",34.85,6.83,###,###,###,296.18,233.15,71.98,42.44,"8,886.80",###,4.03,###,119.78,"1,228.79",###,9.77,8.95,###,7.82,3.94,###,23.48,6.20,###,8.21,1.47,0.36,0.62,1.00,72.77103,73.42,1500.15,92,54.63171,71.00346,38.21,69.3,73.55531,76.20924,78.47,78.35227,73.14057,62.50303,65.67636,34.32745936,39.38978,70.3,73.5,72.72849,99.6,65,70.64502,41.39468,16.18573276,73.24,73,77.07126,71.193,23.67818,39.8347,68.55894,257.62,92.322,20.25423,72.3,75.66880909
1999M04,###,###,1.69,1.49,482.33,8.28,"1,575.36",35.47,6.94,###,###,###,304.36,235.68,73.11,42.73,"8,547.80",###,4.06,###,119.81,"1,205.76",###,9.45,9.60,###,7.77,4.00,###,24.74,6.12,###,8.32,1.50,0.38,0.62,1.00,72.77103,73.7,1508.55,92.5,54.83706,70.65607,38.51,69.4,73.76397,76.76798,78.69,78.72538,73.90142,63.22236,66.05563,34.41037679,39.12643,70.7,73.7,72.9281,100.1,65.164,70.98185,41.77458,16.50944741,73.4,73.2,77.67608,71.646,24.39563,39.9191,68.81248,258.19,92.476,21.24004,72.6,76.2191277
1999M05,###,###,1.68,1.46,485.04,8.28,"1,636.83",35.43,6.99,###,###,###,305.63,235.28,73.74,42.77,"7,990.30",###,4.12,###,122.11,"1,196.75",###,9.36,10.87,###,7.75,3.94,###,24.46,6.19,###,8.44,1.51,0.40,0.62,1.00,72.9102,73.83,1513.08,92.7,54.90186,69.95301,38.7,69.4,73.90308,76.95913,78.7,78.72538,73.86297,63.63823,66.30847,34.74204654,39.01356,71,74.1,73.06118,100.1,65.055,71.1812,42.02588,17.18633476,73.42,73.1,78.19449,71.731,24.93722,39.8769,68.8103,258.68,92.2685,21.86467,72.8,76.2191277
1999M06,###,###,1.76,1.47,502.17,8.28,"1,693.16",35.76,7.16,###,###,###,312.29,240.16,74.36,43.14,"7,225.50",###,4.09,###,120.90,"1,168.45",###,9.54,11.74,###,7.87,3.94,###,24.29,6.08,###,8.51,1.54,0.41,0.63,1.00,72.77103,73.69,1515.95,92.9,54.97837,69.04216,38.81,69.4,74.11175,76.91502,78.69,78.81866,73.86556,63.95293,66.87737,34.82496015,38.88565,71.2,74.3,73.06118,99.8,64.672,71.14683,42.30201,18.42375086,73.14,73.2,78.36729,71.841,25.41352,40.08789,68.82503,259.06,92.3768,22.57589,72.7,76.2191277
